timestamp,road_segment_id,congestion_level,average_vehicle_speed,accident_reports,road_closure_status
2026-05-21 00:00:00,SEG_040,Low,47.9,0,Open
2026-05-21 00:00:00,SEG_041,Low,52.5,0,Open
2026-05-21 00:00:00,SEG_042,Low,49.4,0,Open
2026-05-21 00:00:00,SEG_043,Medium,33.8,0,Open
2026-05-21 00:00:00,SEG_044,High,21.0,0,Open
2026-05-21 00:00:00,SEG_045,Low,50.8,0,Open
2026-05-21 00:00:00,SEG_046,Medium,37.4,0,Open
2026-05-21 00:00:00,SEG_047,Medium,37.9,0,Open
2026-05-21 00:00:00,SEG_048,Low,50.8,0,Open
2026-05-21 00:00:00,SEG_049,Medium,37.0,0,Open
2026-05-21 00:00:00,SEG_050,Medium,35.2,0,Open
2026-05-21 01:00:00,SEG_001,Medium,36.0,0,Open
2026-05-21 01:00:00,SEG_002,Medium,32.3,0,Open
2026-05-21 01:00:00,SEG_003,Low,50.4,0,Open
2026-05-21 01:00:00,SEG_004,Medium,31.7,0,Open
2026-05-21 01:00:00,SEG_005,Medium,35.5,0,Open
2026-05-21 01:00:00,SEG_006,Low,48.7,0,Open
2026-05-21 01:00:00,SEG_007,Low,47.2,0,Open
2026-05-21 01:00:00,SEG_008,Low,50.0,0,Open
2026-05-21 01:00:00,SEG_009,Medium,36.9,0,Open
2026-05-21 01:00:00,SEG_010,Low,52.4,0,Open
2026-05-21 01:00:00,SEG_011,Low,54.6,0,Open
2026-05-21 01:00:00,SEG_012,Low,51.5,0,Open
2026-05-21 01:00:00,SEG_013,Low,45.6,0,Open
2026-05-21 01:00:00,SEG_014,Medium,36.5,0,Open
2026-05-21 01:00:00,SEG_015,Low,52.1,0,Open
2026-05-21 01:00:00,SEG_016,Medium,37.0,0,Open
2026-05-21 01:00:00,SEG_017,High,18.3,0,Open
2026-05-21 01:00:00,SEG_018,Low,47.1,0,Open
2026-05-21 01:00:00,SEG_019,Medium,35.3,0,Open
2026-05-21 01:00:00,SEG_020,Low,48.7,0,Open
2026-05-21 01:00:00,SEG_021,Medium,37.5,0,Open
2026-05-21 01:00:00,SEG_022,Low,48.5,0,Open
2026-05-21 01:00:00,SEG_023,Low,51.8,0,Open
2026-05-21 01:00:00,SEG_024,Low,49.9,0,Open
2026-05-21 01:00:00,SEG_025,Low,52.7,0,Closed
2026-05-21 01:00:00,SEG_026,Low,50.2,0,Open
2026-05-21 01:00:00,SEG_027,Medium,34.4,0,Open
2026-05-21 01:00:00,SEG_028,Low,54.5,0,Open
2026-05-21 01:00:00,SEG_029,Medium,37.9,0,Open
2026-05-21 01:00:00,SEG_030,High,18.1,0,Open
2026-05-21 01:00:00,SEG_031,Severe,9.0,0,Open
2026-05-21 01:00:00,SEG_032,High,20.0,0,Open
2026-05-21 01:00:00,SEG_033,Low,50.3,0,Open
2026-05-21 01:00:00,SEG_034,High,20.3,0,Open
2026-05-21 01:00:00,SEG_035,Low,52.6,0,Open
2026-05-21 01:00:00,SEG_036,Medium,31.5,0,Open
2026-05-21 01:00:00,SEG_037,Low,51.1,0,Open
2026-05-21 01:00:00,SEG_038,High,18.4,0,Open
2026-05-21 01:00:00,SEG_039,Low,53.9,0,Open
2026-05-21 01:00:00,SEG_040,Medium,31.6,0,Open
2026-05-21 01:00:00,SEG_041,Severe,10.6,0,Open
2026-05-21 01:00:00,SEG_042,Medium,36.9,0,Open
2026-05-21 01:00:00,SEG_043,Low,50.2,0,Open
2026-05-21 01:00:00,SEG_044,Low,52.5,0,Open
2026-05-21 01:00:00,SEG_045,Low,52.6,0,Open
2026-05-21 01:00:00,SEG_046,Medium,35.7,0,Open
2026-05-21 01:00:00,SEG_047,Low,53.3,0,Open
2026-05-21 01:00:00,SEG_048,Low,46.3,0,Open
2026-05-21 01:00:00,SEG_049,Low,51.6,0,Open
2026-05-21 01:00:00,SEG_050,Medium,36.6,0,Open
2026-05-21 02:00:00,SEG_001,Medium,32.0,0,Open
2026-05-21 02:00:00,SEG_002,Medium,33.4,0,Open
2026-05-21 02:00:00,SEG_003,Medium,37.4,0,Open
2026-05-21 02:00:00,SEG_004,Medium,32.2,0,Open
2026-05-21 02:00:00,SEG_005,Low,49.7,0,Open
2026-05-21 02:00:00,SEG_006,Medium,38.4,0,Open
2026-05-21 02:00:00,SEG_007,Low,45.8,0,Open
2026-05-21 02:00:00,SEG_008,Low,47.7,0,Open
2026-05-21 02:00:00,SEG_009,Low,46.1,0,Open
2026-05-21 02:00:00,SEG_010,Low,49.3,0,Open
2026-05-21 02:00:00,SEG_011,Low,49.0,0,Open
2026-05-21 02:00:00,SEG_012,Low,45.4,0,Open
2026-05-21 02:00:00,SEG_013,Medium,34.4,0,Open
2026-05-21 02:00:00,SEG_014,High,20.3,1,Open
2026-05-21 02:00:00,SEG_015,Low,46.0,0,Open
2026-05-21 02:00:00,SEG_016,High,18.1,0,Open
2026-05-21 02:00:00,SEG_017,Medium,31.7,0,Open
2026-05-21 02:00:00,SEG_018,Low,48.8,0,Open
2026-05-21 02:00:00,SEG_019,Medium,35.0,0,Open
2026-05-21 02:00:00,SEG_020,Low,54.2,0,Open
2026-05-21 02:00:00,SEG_021,Severe,9.2,0,Open
2026-05-21 02:00:00,SEG_022,Low,45.1,0,Open
2026-05-21 02:00:00,SEG_023,High,21.3,0,Open
2026-05-21 02:00:00,SEG_024,High,18.7,0,Open
2026-05-21 02:00:00,SEG_025,Low,47.1,0,Open
2026-05-21 02:00:00,SEG_026,Medium,38.1,0,Open
2026-05-21 02:00:00,SEG_027,Medium,37.1,0,Open
2026-05-21 02:00:00,SEG_028,Low,46.8,0,Open
2026-05-21 02:00:00,SEG_029,High,19.9,0,Open
2026-05-21 02:00:00,SEG_030,Medium,31.7,0,Open
2026-05-21 02:00:00,SEG_031,Medium,34.0,0,Open
2026-05-21 02:00:00,SEG_032,Low,50.7,0,Open
2026-05-21 02:00:00,SEG_033,High,18.4,0,Open
2026-05-21 02:00:00,SEG_034,Medium,33.5,0,Open
2026-05-21 02:00:00,SEG_035,Low,49.3,0,Open
2026-05-21 02:00:00,SEG_036,Low,49.6,0,Open
2026-05-21 02:00:00,SEG_037,Low,49.6,0,Open
2026-05-21 02:00:00,SEG_038,Medium,38.3,0,Open
2026-05-21 02:00:00,SEG_039,Low,53.5,0,Open
2026-05-21 02:00:00,SEG_040,Low,52.4,0,Open
2026-05-21 02:00:00,SEG_041,High,18.8,0,Open
2026-05-21 02:00:00,SEG_042,Low,48.3,0,Open
2026-05-21 02:00:00,SEG_043,Low,54.4,0,Open
2026-05-21 02:00:00,SEG_044,High,19.6,0,Open
2026-05-21 02:00:00,SEG_045,Low,45.7,0,Open
2026-05-21 02:00:00,SEG_046,High,18.6,1,Open
2026-05-21 02:00:00,SEG_047,Low,47.2,0,Open
2026-05-21 02:00:00,SEG_048,Low,47.9,0,Open
2026-05-21 02:00:00,SEG_049,Low,45.0,0,Open
2026-05-21 02:00:00,SEG_050,Severe,9.2,0,Open
2026-05-21 03:00:00,SEG_001,High,21.4,0,Open
2026-05-21 03:00:00,SEG_002,Medium,32.5,0,Open
2026-05-21 03:00:00,SEG_003,Low,50.3,0,Open
2026-05-21 03:00:00,SEG_004,Medium,34.2,0,Open
2026-05-21 03:00:00,SEG_005,Severe,10.9,0,Open
2026-05-21 03:00:00,SEG_006,Low,47.6,0,Open
2026-05-21 03:00:00,SEG_007,Medium,38.3,0,Open
2026-05-21 03:00:00,SEG_008,Low,46.0,0,Open
2026-05-21 03:00:00,SEG_009,Low,53.8,0,Open
2026-05-21 03:00:00,SEG_010,Low,47.6,0,Open
2026-05-21 03:00:00,SEG_011,Low,54.7,0,Open
2026-05-21 03:00:00,SEG_012,Low,48.6,0,Open
2026-05-21 03:00:00,SEG_013,Low,48.2,0,Open
2026-05-21 03:00:00,SEG_014,Low,52.0,0,Open
2026-05-21 03:00:00,SEG_015,Low,45.6,0,Open
2026-05-21 03:00:00,SEG_016,Medium,36.4,0,Open
2026-05-21 03:00:00,SEG_017,High,20.6,0,Open
2026-05-21 03:00:00,SEG_018,High,18.6,0,Open
2026-05-21 03:00:00,SEG_019,Low,45.7,0,Open
2026-05-21 03:00:00,SEG_020,Low,54.1,0,Open
2026-05-21 03:00:00,SEG_021,High,18.9,0,Open
2026-05-21 03:00:00,SEG_022,Low,45.9,0,Open
2026-05-21 03:00:00,SEG_023,Low,50.5,0,Open
2026-05-21 03:00:00,SEG_024,Medium,38.3,0,Open
2026-05-21 03:00:00,SEG_025,Medium,32.3,0,Open
2026-05-21 03:00:00,SEG_026,Low,49.3,0,Open
2026-05-21 03:00:00,SEG_027,Low,49.6,0,Open
2026-05-21 03:00:00,SEG_028,Low,54.8,0,Open
2026-05-21 03:00:00,SEG_029,Low,48.5,0,Open
2026-05-21 03:00:00,SEG_030,Low,48.7,0,Open
2026-05-21 03:00:00,SEG_031,Low,53.1,0,Open
2026-05-21 03:00:00,SEG_032,Low,52.3,0,Open
2026-05-21 03:00:00,SEG_033,Low,49.4,0,Open
2026-05-21 03:00:00,SEG_034,Medium,31.7,0,Open
2026-05-21 03:00:00,SEG_035,Low,52.4,0,Open
2026-05-21 03:00:00,SEG_036,Low,46.5,0,Open
2026-05-21 03:00:00,SEG_037,Low,49.1,0,Open
2026-05-21 03:00:00,SEG_038,Medium,32.4,0,Open
2026-05-21 03:00:00,SEG_039,Severe,10.0,0,Open
2026-05-21 03:00:00,SEG_040,Low,52.0,0,Open
2026-05-21 03:00:00,SEG_041,Severe,10.9,0,Open
2026-05-21 03:00:00,SEG_042,Medium,34.6,0,Open
2026-05-21 03:00:00,SEG_043,Low,53.3,0,Open
2026-05-21 03:00:00,SEG_044,Low,45.4,0,Open
2026-05-21 03:00:00,SEG_045,Low,49.8,0,Open
2026-05-21 03:00:00,SEG_046,Medium,37.2,0,Open
2026-05-21 03:00:00,SEG_047,Medium,34.1,0,Open
2026-05-21 03:00:00,SEG_048,Medium,34.5,0,Open
2026-05-21 03:00:00,SEG_049,Low,50.7,0,Open
2026-05-21 03:00:00,SEG_050,Low,47.8,0,Open
2026-05-21 04:00:00,SEG_001,Medium,35.0,0,Open
2026-05-21 04:00:00,SEG_002,Low,45.0,0,Open
2026-05-21 04:00:00,SEG_003,Medium,37.0,0,Open
2026-05-21 04:00:00,SEG_004,Medium,35.2,0,Open
2026-05-21 04:00:00,SEG_005,Severe,9.8,0,Open
2026-05-21 04:00:00,SEG_006,Medium,38.5,0,Open
2026-05-21 04:00:00,SEG_007,Low,51.6,0,Open
2026-05-21 04:00:00,SEG_008,Medium,32.3,0,Open
2026-05-21 04:00:00,SEG_009,Low,45.0,0,Open
2026-05-21 04:00:00,SEG_010,Medium,37.6,0,Open
2026-05-21 04:00:00,SEG_011,Low,52.0,0,Open
2026-05-21 04:00:00,SEG_012,Medium,37.9,0,Open
2026-05-21 04:00:00,SEG_013,High,18.8,0,Open
2026-05-21 04:00:00,SEG_014,Low,51.9,0,Open
2026-05-21 04:00:00,SEG_015,Medium,34.4,0,Open
2026-05-21 04:00:00,SEG_016,Low,54.3,0,Open
2026-05-21 04:00:00,SEG_017,Medium,36.8,0,Open
2026-05-21 04:00:00,SEG_018,Medium,37.4,0,Open
2026-05-21 04:00:00,SEG_019,Low,45.1,0,Open
2026-05-21 04:00:00,SEG_020,Low,50.3,0,Open
2026-05-21 04:00:00,SEG_021,Low,51.8,0,Open
2026-05-21 04:00:00,SEG_022,Low,49.7,0,Open
2026-05-21 04:00:00,SEG_023,High,18.4,0,Open
2026-05-21 04:00:00,SEG_024,Medium,38.3,0,Open
2026-05-21 04:00:00,SEG_025,Medium,35.6,0,Open
2026-05-21 04:00:00,SEG_026,Low,47.0,0,Open
2026-05-21 04:00:00,SEG_027,Low,53.6,0,Closed
2026-05-21 04:00:00,SEG_028,Low,51.7,0,Open
2026-05-21 04:00:00,SEG_029,Medium,35.0,1,Open
2026-05-21 04:00:00,SEG_030,Low,53.0,0,Open
2026-05-21 04:00:00,SEG_031,Low,53.2,0,Open
2026-05-21 04:00:00,SEG_032,Medium,36.8,0,Open
2026-05-21 04:00:00,SEG_033,Medium,31.6,0,Open
2026-05-21 04:00:00,SEG_034,Low,51.9,0,Open
2026-05-21 04:00:00,SEG_035,Low,52.5,0,Open
2026-05-21 04:00:00,SEG_036,Medium,37.4,0,Open
2026-05-21 04:00:00,SEG_037,Low,54.3,0,Open
2026-05-21 04:00:00,SEG_038,High,20.6,0,Open
2026-05-21 04:00:00,SEG_039,Medium,36.4,0,Open
2026-05-21 04:00:00,SEG_040,Low,47.9,0,Open
2026-05-21 04:00:00,SEG_041,Low,54.1,0,Open
2026-05-21 04:00:00,SEG_042,Medium,33.7,0,Open
2026-05-21 04:00:00,SEG_043,Low,49.8,0,Open
2026-05-21 04:00:00,SEG_044,Low,47.9,0,Open
2026-05-21 04:00:00,SEG_045,High,21.5,0,Open
2026-05-21 04:00:00,SEG_046,Low,53.2,0,Open
2026-05-21 04:00:00,SEG_047,Low,54.9,0,Open
2026-05-21 04:00:00,SEG_048,Low,54.6,0,Open
2026-05-21 04:00:00,SEG_049,Medium,37.9,0,Open
2026-05-21 04:00:00,SEG_050,Low,49.9,0,Open
2026-05-21 05:00:00,SEG_001,Medium,35.0,0,Open
2026-05-21 05:00:00,SEG_002,Medium,36.0,0,Open
2026-05-21 05:00:00,SEG_003,Low,48.8,0,Open
2026-05-21 05:00:00,SEG_004,Medium,38.4,0,Open
2026-05-21 05:00:00,SEG_005,Low,48.6,0,Open
2026-05-21 05:00:00,SEG_006,Medium,34.7,0,Open
2026-05-21 05:00:00,SEG_007,Low,54.9,0,Open
2026-05-21 05:00:00,SEG_008,Low,49.9,0,Open
2026-05-21 05:00:00,SEG_009,Low,49.4,0,Open
2026-05-21 05:00:00,SEG_010,Low,49.6,0,Open
2026-05-21 05:00:00,SEG_011,Low,52.7,0,Open
2026-05-21 05:00:00,SEG_012,Medium,32.8,0,Open
2026-05-21 05:00:00,SEG_013,Low,47.5,1,Open
2026-05-21 05:00:00,SEG_014,Low,49.8,0,Open
2026-05-21 05:00:00,SEG_015,Low,52.3,0,Open
2026-05-21 05:00:00,SEG_016,Low,51.0,0,Open
2026-05-21 05:00:00,SEG_017,Medium,35.8,0,Open
2026-05-21 05:00:00,SEG_018,Low,54.2,0,Open
2026-05-21 05:00:00,SEG_019,Low,51.9,0,Open
2026-05-21 05:00:00,SEG_020,Low,45.3,0,Open
2026-05-21 05:00:00,SEG_021,Low,50.8,0,Open
2026-05-21 05:00:00,SEG_022,Medium,34.5,0,Closed
2026-05-21 05:00:00,SEG_023,Medium,33.8,0,Open
2026-05-21 05:00:00,SEG_024,Medium,35.0,0,Open
2026-05-21 05:00:00,SEG_025,Low,52.0,0,Open
2026-05-21 05:00:00,SEG_026,Low,46.8,0,Open
2026-05-21 05:00:00,SEG_027,Low,47.1,0,Open
2026-05-21 05:00:00,SEG_028,Low,46.0,0,Open
2026-05-21 05:00:00,SEG_029,Medium,34.9,0,Open
2026-05-21 05:00:00,SEG_030,Low,52.8,0,Open
2026-05-21 05:00:00,SEG_031,Low,53.4,0,Open
2026-05-21 05:00:00,SEG_032,Low,46.0,0,Open
2026-05-21 05:00:00,SEG_033,Medium,32.8,0,Open
2026-05-21 05:00:00,SEG_034,High,20.3,0,Open
2026-05-21 05:00:00,SEG_035,Low,51.8,0,Open
2026-05-21 05:00:00,SEG_036,Low,53.7,0,Open
2026-05-21 05:00:00,SEG_037,High,21.2,0,Open
2026-05-21 05:00:00,SEG_038,Medium,37.7,0,Open
2026-05-21 05:00:00,SEG_039,Low,46.8,0,Open
2026-05-21 05:00:00,SEG_040,Low,47.2,0,Open
2026-05-21 05:00:00,SEG_041,Low,49.4,0,Open
2026-05-21 05:00:00,SEG_042,Low,50.6,0,Open
2026-05-21 05:00:00,SEG_043,Low,53.8,0,Open
2026-05-21 05:00:00,SEG_044,Low,52.0,0,Open
2026-05-21 05:00:00,SEG_045,Medium,38.4,0,Open
2026-05-21 05:00:00,SEG_046,Medium,32.3,0,Open
2026-05-21 05:00:00,SEG_047,High,20.3,0,Open
2026-05-21 05:00:00,SEG_048,Low,49.0,0,Open
2026-05-21 05:00:00,SEG_049,Low,48.0,0,Open
2026-05-21 05:00:00,SEG_050,Medium,35.6,0,Open
2026-05-21 06:00:00,SEG_001,Low,48.0,1,Open
2026-05-21 06:00:00,SEG_002,Medium,37.4,0,Open
2026-05-21 06:00:00,SEG_003,Medium,32.2,0,Open
2026-05-21 06:00:00,SEG_004,Low,52.7,0,Open
2026-05-21 06:00:00,SEG_005,Medium,33.2,0,Open
2026-05-21 06:00:00,SEG_006,Low,47.3,0,Open
2026-05-21 06:00:00,SEG_007,Low,45.1,0,Open
2026-05-21 06:00:00,SEG_008,Medium,37.8,0,Open
2026-05-21 06:00:00,SEG_009,Low,53.8,0,Open
2026-05-21 06:00:00,SEG_010,Medium,37.8,0,Open
2026-05-21 06:00:00,SEG_011,Low,50.6,0,Open
2026-05-21 06:00:00,SEG_012,Medium,32.8,0,Open
2026-05-21 06:00:00,SEG_013,Low,49.3,1,Open
2026-05-21 06:00:00,SEG_014,Medium,35.3,0,Open
2026-05-21 06:00:00,SEG_015,Medium,36.8,0,Open
2026-05-21 06:00:00,SEG_016,Medium,36.8,0,Open
2026-05-21 06:00:00,SEG_017,Medium,38.2,0,Open
2026-05-21 06:00:00,SEG_018,Low,49.8,0,Open
2026-05-21 06:00:00,SEG_019,High,19.5,0,Open
2026-05-21 06:00:00,SEG_020,Low,54.0,0,Open
2026-05-21 06:00:00,SEG_021,Low,49.0,0,Open
2026-05-21 06:00:00,SEG_022,Low,49.0,0,Open
2026-05-21 06:00:00,SEG_023,Low,51.7,0,Open
2026-05-21 06:00:00,SEG_024,Low,54.1,0,Open
2026-05-21 06:00:00,SEG_025,Low,52.7,0,Open
2026-05-21 06:00:00,SEG_026,Medium,35.2,0,Open
2026-05-21 06:00:00,SEG_027,Low,52.1,0,Open
2026-05-21 06:00:00,SEG_028,Low,48.2,0,Open
2026-05-21 06:00:00,SEG_029,Low,46.1,0,Open
2026-05-21 06:00:00,SEG_030,Low,54.2,0,Open
2026-05-21 06:00:00,SEG_031,High,19.5,0,Open
2026-05-21 06:00:00,SEG_032,Low,50.5,0,Open
2026-05-21 06:00:00,SEG_033,Low,54.3,0,Open
2026-05-21 06:00:00,SEG_034,High,19.2,0,Open
2026-05-21 06:00:00,SEG_035,Medium,37.3,0,Open
2026-05-21 06:00:00,SEG_036,Low,50.9,0,Open
2026-05-21 06:00:00,SEG_037,Medium,31.9,0,Open
2026-05-21 06:00:00,SEG_038,High,19.1,0,Open
2026-05-21 06:00:00,SEG_039,Medium,36.6,0,Open
2026-05-21 06:00:00,SEG_040,High,19.3,0,Open
2026-05-21 06:00:00,SEG_041,Medium,31.6,0,Open
2026-05-21 06:00:00,SEG_042,Low,46.7,0,Open
2026-05-21 06:00:00,SEG_043,Medium,36.7,0,Open
2026-05-21 06:00:00,SEG_044,Low,46.8,0,Open
2026-05-21 06:00:00,SEG_045,Low,53.0,0,Open
2026-05-21 06:00:00,SEG_046,Severe,9.9,0,Open
2026-05-21 06:00:00,SEG_047,Medium,36.0,0,Open
2026-05-21 06:00:00,SEG_048,Low,47.7,0,Open
2026-05-21 06:00:00,SEG_049,Medium,35.7,0,Open
2026-05-21 06:00:00,SEG_050,Low,46.3,0,Open
2026-05-21 07:00:00,SEG_001,Medium,37.4,0,Open
2026-05-21 07:00:00,SEG_002,Low,53.4,0,Open
2026-05-21 07:00:00,SEG_003,Low,52.4,0,Open
2026-05-21 07:00:00,SEG_004,Medium,35.8,0,Open
2026-05-21 07:00:00,SEG_005,Low,50.9,0,Closed
2026-05-21 07:00:00,SEG_006,Severe,10.9,0,Open
2026-05-21 07:00:00,SEG_007,Medium,34.3,0,Open
2026-05-21 07:00:00,SEG_008,Low,54.8,0,Open
2026-05-21 07:00:00,SEG_009,High,21.8,1,Open
2026-05-21 07:00:00,SEG_010,Medium,33.4,0,Open
2026-05-21 07:00:00,SEG_011,Severe,10.3,0,Open
2026-05-21 07:00:00,SEG_012,High,18.0,0,Open
2026-05-21 07:00:00,SEG_013,Low,49.4,0,Open
2026-05-21 07:00:00,SEG_014,Medium,37.8,0,Open
2026-05-21 07:00:00,SEG_015,Medium,34.8,0,Open
2026-05-21 07:00:00,SEG_016,High,21.7,0,Open
2026-05-21 07:00:00,SEG_017,Medium,33.5,0,Open
2026-05-21 07:00:00,SEG_018,High,18.3,0,Open
2026-05-21 07:00:00,SEG_019,High,22.0,0,Open
2026-05-21 07:00:00,SEG_020,Medium,33.6,0,Open
2026-05-21 07:00:00,SEG_021,Medium,33.7,0,Open
2026-05-21 07:00:00,SEG_022,Medium,33.9,0,Open
2026-05-21 07:00:00,SEG_023,Medium,33.3,0,Open
2026-05-21 07:00:00,SEG_024,Severe,10.5,0,Open
2026-05-21 07:00:00,SEG_025,Medium,35.4,0,Open
2026-05-21 07:00:00,SEG_026,High,20.9,0,Open
2026-05-21 07:00:00,SEG_027,Low,48.4,0,Open
2026-05-21 07:00:00,SEG_028,High,21.8,0,Open
2026-05-21 07:00:00,SEG_029,Medium,35.6,1,Open
2026-05-21 07:00:00,SEG_030,Medium,35.2,0,Open
2026-05-21 07:00:00,SEG_031,Severe,10.3,0,Open
2026-05-21 07:00:00,SEG_032,Severe,10.0,0,Open
2026-05-21 07:00:00,SEG_033,Medium,35.3,0,Open
2026-05-21 07:00:00,SEG_034,Severe,9.5,0,Open
2026-05-21 07:00:00,SEG_035,Medium,33.1,0,Open
2026-05-21 07:00:00,SEG_036,Low,51.6,0,Open
2026-05-21 07:00:00,SEG_037,High,20.4,0,Open
2026-05-21 07:00:00,SEG_038,Severe,9.3,0,Open
2026-05-21 07:00:00,SEG_039,Medium,36.4,0,Open
2026-05-21 07:00:00,SEG_040,Medium,33.2,0,Open
2026-05-21 07:00:00,SEG_041,Severe,9.5,0,Open
2026-05-21 07:00:00,SEG_042,High,18.8,0,Open
2026-05-21 07:00:00,SEG_043,Low,49.0,0,Open
2026-05-21 07:00:00,SEG_044,Severe,9.4,0,Open
2026-05-21 07:00:00,SEG_045,Severe,10.3,0,Open
2026-05-21 07:00:00,SEG_046,High,20.6,0,Open
2026-05-21 07:00:00,SEG_047,High,21.2,0,Open
2026-05-21 07:00:00,SEG_048,High,19.2,0,Open
2026-05-21 07:00:00,SEG_049,Severe,10.0,0,Open
2026-05-21 07:00:00,SEG_050,Medium,38.5,0,Open
2026-05-21 08:00:00,SEG_001,Medium,32.5,0,Open
2026-05-21 08:00:00,SEG_002,High,20.2,0,Open
2026-05-21 08:00:00,SEG_003,High,20.9,0,Open
2026-05-21 08:00:00,SEG_004,Low,45.7,0,Open
2026-05-21 08:00:00,SEG_005,Severe,9.0,0,Open
2026-05-21 08:00:00,SEG_006,High,20.0,0,Open
2026-05-21 08:00:00,SEG_007,High,18.6,0,Open
2026-05-21 08:00:00,SEG_008,Severe,10.5,0,Open
2026-05-21 08:00:00,SEG_009,High,21.7,0,Open
2026-05-21 08:00:00,SEG_010,Medium,34.3,0,Open
2026-05-21 08:00:00,SEG_011,High,20.7,0,Open
2026-05-21 08:00:00,SEG_012,High,21.8,0,Open
2026-05-21 08:00:00,SEG_013,Low,47.8,0,Open
2026-05-21 08:00:00,SEG_014,Low,48.8,0,Open
2026-05-21 08:00:00,SEG_015,High,18.0,0,Open
2026-05-21 08:00:00,SEG_016,Severe,9.5,0,Open
2026-05-21 08:00:00,SEG_017,High,21.2,0,Open
2026-05-21 08:00:00,SEG_018,Severe,9.2,0,Open
2026-05-21 08:00:00,SEG_019,Severe,9.0,0,Open
2026-05-21 08:00:00,SEG_020,Medium,32.3,0,Open
2026-05-21 08:00:00,SEG_021,High,21.7,0,Open
2026-05-21 08:00:00,SEG_022,High,21.7,0,Open
2026-05-21 08:00:00,SEG_023,Low,45.0,0,Open
2026-05-21 08:00:00,SEG_024,Low,51.0,0,Open
2026-05-21 08:00:00,SEG_025,Severe,9.4,0,Open
2026-05-21 08:00:00,SEG_026,Severe,10.9,0,Open
2026-05-21 08:00:00,SEG_027,Medium,38.1,0,Open
2026-05-21 08:00:00,SEG_028,Severe,10.7,0,Open
2026-05-21 08:00:00,SEG_029,Low,46.5,0,Open
2026-05-21 08:00:00,SEG_030,High,20.6,0,Open
2026-05-21 08:00:00,SEG_031,High,19.7,0,Open
2026-05-21 08:00:00,SEG_032,Severe,10.7,0,Open
2026-05-21 08:00:00,SEG_033,Low,45.3,0,Open
2026-05-21 08:00:00,SEG_034,High,20.5,0,Open
2026-05-21 08:00:00,SEG_035,High,21.5,0,Open
2026-05-21 08:00:00,SEG_036,Medium,36.1,0,Open
2026-05-21 08:00:00,SEG_037,Severe,10.0,1,Open
2026-05-21 08:00:00,SEG_038,Medium,36.1,0,Open
2026-05-21 08:00:00,SEG_039,Medium,34.4,1,Open
2026-05-21 08:00:00,SEG_040,Severe,9.9,0,Open
2026-05-21 08:00:00,SEG_041,High,19.6,0,Open
2026-05-21 08:00:00,SEG_042,Medium,36.8,1,Open
2026-05-21 08:00:00,SEG_043,Medium,32.4,0,Open
2026-05-21 08:00:00,SEG_044,Medium,36.4,0,Open
2026-05-21 08:00:00,SEG_045,High,19.8,0,Open
2026-05-21 08:00:00,SEG_046,Severe,10.7,0,Open
2026-05-21 08:00:00,SEG_047,High,18.6,0,Open
2026-05-21 08:00:00,SEG_048,High,20.1,0,Open
2026-05-21 08:00:00,SEG_049,Severe,10.9,0,Open
2026-05-21 08:00:00,SEG_050,High,21.1,0,Open
2026-05-21 09:00:00,SEG_001,Medium,35.6,0,Open
2026-05-21 09:00:00,SEG_002,Severe,10.8,0,Open
2026-05-21 09:00:00,SEG_003,High,19.5,0,Open
2026-05-21 09:00:00,SEG_004,Low,49.2,0,Open
2026-05-21 09:00:00,SEG_005,High,18.7,0,Open
2026-05-21 09:00:00,SEG_006,Severe,10.9,0,Open
2026-05-21 09:00:00,SEG_007,High,21.8,0,Open
2026-05-21 09:00:00,SEG_008,High,21.5,0,Open
2026-05-21 09:00:00,SEG_009,High,18.7,0,Open
2026-05-21 09:00:00,SEG_010,Medium,35.2,0,Open
2026-05-21 09:00:00,SEG_011,Severe,10.6,0,Open
2026-05-21 09:00:00,SEG_012,Medium,36.9,0,Open
2026-05-21 09:00:00,SEG_013,Low,54.0,0,Open
2026-05-21 09:00:00,SEG_014,High,21.7,0,Open
2026-05-21 09:00:00,SEG_015,Low,52.9,0,Open
2026-05-21 09:00:00,SEG_016,Severe,10.5,0,Open
2026-05-21 09:00:00,SEG_017,Medium,37.2,0,Open
2026-05-21 09:00:00,SEG_018,High,18.5,0,Open
2026-05-21 09:00:00,SEG_019,Severe,9.8,0,Open
2026-05-21 09:00:00,SEG_020,Medium,37.9,0,Open
2026-05-21 09:00:00,SEG_021,Low,46.8,0,Open
2026-05-21 09:00:00,SEG_022,High,19.7,0,Open
2026-05-21 09:00:00,SEG_023,Medium,37.8,0,Open
2026-05-21 09:00:00,SEG_024,Severe,10.6,0,Open
2026-05-21 09:00:00,SEG_025,Severe,9.7,0,Open
2026-05-21 09:00:00,SEG_026,High,19.0,0,Open
2026-05-21 09:00:00,SEG_027,Medium,35.2,0,Open
2026-05-21 09:00:00,SEG_028,High,21.7,0,Open
2026-05-21 09:00:00,SEG_029,Low,47.5,0,Open
2026-05-21 09:00:00,SEG_030,Medium,33.1,0,Open
2026-05-21 09:00:00,SEG_031,Medium,34.3,1,Open
2026-05-21 09:00:00,SEG_032,High,18.3,0,Open
2026-05-21 09:00:00,SEG_033,Low,50.8,0,Open
2026-05-21 09:00:00,SEG_034,Medium,35.9,0,Open
2026-05-21 09:00:00,SEG_035,Medium,34.9,0,Open
